OPEID,School Name,City,State,Year,Foreign Gift Received Date,Foreign Gift Amount,Adjusted to 2013 Dollars,Gift Type,Country of Giftor,Giftor Name,Comments
198900,University of Kentucky,Lexington,KY,2004,7/29/11,"$1,588.00 ",,Contract,ENGLAND,GlaxoSmithKline,
207700,Johns Hopkins University,Baltimore,MD,2011,2/28/11,"$19,138.00 ","$19,827.27 ",Monetary Gift,JAPAN,,
113100,California Institute of Technology,Pasadena,CA,2009,7/28/11,"$3,150.00 ",,Contract,CANADA,DORIC LENSES,
207700,Johns Hopkins University,Baltimore,MD,2011,9/30/11,"$19,174.00 ","$19,864.57 ",Monetary Gift,PERU,,
278500,New York University,New York,NY,2006,7/27/11,"$255,597.00 ",,Contract,UNITED ARAB EMIRATES,IBM Middle East FZ LLC,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2000,7/27/11,"$599,485.00 ",,Contract,HONG KONG,Ascentage Pharma Group,
379800,University of Washington - Seattle,Seattle,WA,2003,7/27/11,"$2,137,822.00 ",,Contract,CANADA,University of Victoria,
113100,California Institute of Technology,Pasadena,CA,2009,7/26/11,$450.00 ,,Contract,CANADA,OZ OPTICS LIMITED,
184000,University of Notre Dame,Notre Dame,IN,2011,12/9/11,"$19,365.00 ","$20,062.45 ",Monetary Gift,BRAZIL,Mr. Christopher Lund,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,9/1/11,"$20,000.00 ","$20,720.32 ",Monetary Gift,SOUTH KOREA,,
113100,California Institute of Technology,Pasadena,CA,2002,7/25/11,$390.00 ,,Contract,ENGLAND,CMR DIRECT,
353000,University of Tennessee,Knoxville,TN,1995,7/25/11,"$500,000.00 ",,Contract,CHINA,Tiantan Hospital,
353000,University of Tennessee,Knoxville,TN,2001,7/25/11,"$300,000.00 ",,Contract,UNITED ARAB EMIRATES,"Marvel Biosciences FZE, United Arab",
353000,University of Tennessee,Knoxville,TN,1995,7/25/11,"$1,811,883.00 ",,Contract,IRELAND,Elan Pharmaceuticals,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,5/15/11,"$20,000.00 ","$20,720.32 ",Monetary Gift,JAPAN,"Ishida, Keishi",
215500,Harvard University,Cambridge,MA,2006,7/22/11,"$10,560.00 ",,Contract,JAPAN,,
310000,Ohio University,Athens,OH,2006,7/22/11,"$139,165.00 ",,Contract,JAPAN,Chubu University,
215500,Harvard University,Cambridge,MA,2011,7/21/11,"$309,430.00 ",,Contract,SOUTH KOREA,,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,3/28/11,"$20,000.00 ","$20,720.32 ",Monetary Gift,JAPAN,"Hanafusa, Terukiyo",
113100,California Institute of Technology,Pasadena,CA,2009,7/21/11,$642.00 ,,Contract,ENGLAND,STEM CELL SCIENCES UK LTD,
130500,Stanford University,Stanford,CA,2011,3/25/11,"$20,000.00 ","$20,720.32 ",Monetary Gift,SOUTH KOREA,,
212100,Babson College,Babson Park,MA,2009,7/20/11,"$112,133.00 ",,Contract,GERMANY,Draegerwerk AG,
113100,California Institute of Technology,Pasadena,CA,2009,7/20/11,"$1,245.00 ",,Contract,CANADA,E ACADEMY INC,
282300,Saint John's University,Jamaica,NY,2006,7/20/11,"$289,966.00 ",,Contract,ENGLAND,Language Studies Centres,
282300,Saint John's University,Jamaica,NY,2006,7/20/11,"$499,980.00 ",,Contract,ITALY,Euro Master Studies S.r.l,
189200,University of Iowa,Iowa City,IA,2005,7/20/11,"$791,160.00 ",,Contract,ENGLAND,"ApaTech, Ltd.",
189200,University of Iowa,Iowa City,IA,2000,7/20/11,"$286,313.00 ",,Contract,SWITZERLAND,"Helsinn Therapeutics (U.S.), Inc.",
198900,University of Kentucky,Lexington,KY,1995,7/20/11,"$18,000.00 ",,Contract,GERMANY,Boehringer Ingelheim,
207700,Johns Hopkins University,Baltimore,MD,2011,6/30/11,"$20,098.00 ","$20,821.85 ",Monetary Gift,ENGLAND,,
113100,California Institute of Technology,Pasadena,CA,2009,7/19/11,"$4,815.00 ",,Contract,GERMANY,STEFAN RALEW MINERALS,
198900,University of Kentucky,Lexington,KY,2004,7/19/11,"$1,279.00 ",,Contract,ENGLAND,GlaxoSmithKline,
252000,Washington University in St. Louis,St Louis,MO,1986,7/19/11,"$609,750.00 ",,Contract,SWEDEN,AstraZeneca,
130500,Stanford University,Stanford,CA,2011,1/25/11,"$20,101.00 ","$20,824.96 ",Monetary Gift,SAUDI ARABIA,,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2011,7/18/11,"$120,000.00 ",,Contract,SOUTH KOREA,Samsung,
207700,Johns Hopkins University,Baltimore,MD,2011,5/31/11,"$20,721.00 ","$21,467.29 ",Monetary Gift,SAUDI ARABIA,,
262700,Princeton University,Princeton,NJ,2011,4/28/11,"$21,466.00 ","$22,239.12 ",Monetary Gift,ENGLAND,Princeton Charitable Foundation Ltd,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,6/9/11,"$22,000.00 ","$22,792.35 ",Monetary Gift,JAPAN,"Fisher, Arnold",
207700,Johns Hopkins University,Baltimore,MD,2011,11/30/11,"$22,204.00 ","$23,003.70 ",Monetary Gift,CANADA,,
207700,Johns Hopkins University,Baltimore,MD,2011,8/31/11,"$22,240.00 ","$23,041.00 ",Monetary Gift,GERMANY,,
207700,Johns Hopkins University,Baltimore,MD,2011,7/31/11,"$22,647.00 ","$23,462.65 ",Monetary Gift,ITALY,,
207700,Johns Hopkins University,Baltimore,MD,2011,8/31/11,"$22,717.00 ","$23,535.18 ",Monetary Gift,AUSTRALIA,,
113100,California Institute of Technology,Pasadena,CA,2009,7/15/11,$738.00 ,,Contract,ENGLAND,CAMBRIDGE UNIVERSITY PRESS,
113100,California Institute of Technology,Pasadena,CA,2009,7/15/11,"$1,476.00 ",,Contract,ENGLAND,CAMBRIDGE UNIVERSITY PRESS,
113100,California Institute of Technology,Pasadena,CA,2009,7/15/11,$700.00 ,,Contract,GERMANY,NEWPORT CORPORATION,
149500,Jacksonville University,Jacksonville,FL,2006,7/15/11,"$1,937,233.00 ",,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission,
113100,California Institute of Technology,Pasadena,CA,2009,7/14/11,"$2,260.00 ",,Contract,CANADA,E ACADEMY INC,
198900,University of Kentucky,Lexington,KY,2004,7/14/11,"$4,163.00 ",,Contract,ENGLAND,GlaxoSmithKline,
207700,Johns Hopkins University,Baltimore,MD,2011,2/28/11,"$23,127.00 ","$23,959.94 ",Monetary Gift,TAIWAN,,
340200,Bryant University,Smithfield,RI,2011,12/29/11,"$24,000.00 ","$24,864.38 ",Monetary Gift,CHINA,Office of Chinese Language Council,
340200,Bryant University,Smithfield,RI,2011,12/29/11,"$24,000.00 ","$24,864.38 ",Monetary Gift,CHINA,Hanban,
113100,California Institute of Technology,Pasadena,CA,2009,7/13/11,"$1,300.00 ",,Contract,GERMANY,BIOBASE BIOLOGICAL DATABASES,
113100,California Institute of Technology,Pasadena,CA,2009,7/13/11,"$1,500.00 ",,Contract,ENGLAND,OXFORD UNIVERSITY PRESS,
113100,California Institute of Technology,Pasadena,CA,2009,7/13/11,"$3,420.00 ",,Contract,CANADA,INNOV X TECHNOLOGIES CANADA LTD,
113100,California Institute of Technology,Pasadena,CA,2009,7/13/11,$355.00 ,,Contract,ENGLAND,ABCAM INCORPORATED,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,7/13/11,"$488,681.00 ",,Contract,GERMANY,Bayer Corporation,
113100,California Institute of Technology,Pasadena,CA,2009,7/12/11,"$50,000.00 ",,Contract,GERMANY,MAX PLANCK INSTITUT,
340200,Bryant University,Smithfield,RI,2011,8/1/11,"$24,360.00 ","$25,237.35 ",Monetary Gift,CHINA,Office of Chinese Language Council,
113100,California Institute of Technology,Pasadena,CA,2009,7/11/11,"$2,127.00 ",,Contract,CANADA,OZ OPTICS LIMITED,
280600,Rochester Institute of Technology,Rochester,NY,2006,7/11/11,"$125,000.00 ",,Contract,UNITED NATIONS,Helen Hamlyn Trust,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,7/11/11,"$195,000.00 ",,Contract,SWITZERLAND,Geistlich Pharma AG,
375400,Virginia Polytechnic Institute & State University,Blacksburg,VA,2003,7/11/11,"$345,000.00 ",,Contract,SAUDI ARABIA,King Abdullah Univ of Science &Tech,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,7/10/11,"$153,678.00 ",,Contract,SWITZERLAND,Actelion,
340200,Bryant University,Smithfield,RI,2011,8/1/11,"$24,360.00 ","$25,237.35 ",Monetary Gift,CHINA,Hanban,
207700,Johns Hopkins University,Baltimore,MD,2011,12/31/11,"$24,663.00 ","$25,551.26 ",Monetary Gift,ISRAEL,,
113100,California Institute of Technology,Pasadena,CA,2009,7/8/11,"$12,074.00 ",,Contract,ENGLAND,JANDEL ENGINEERING LIMITED,
113100,California Institute of Technology,Pasadena,CA,2009,7/8/11,"$9,000.00 ",,Contract,CANADA,FOCUS MICROWAVES INC,
177500,University of Illinois at Urbana-Champaign,Champaign,IL,2005,7/8/11,"$373,096.00 ",,Contract,CHINA,University of Hong Kong,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,7/8/11,"$130,370.00 ",,Contract,JAPAN,Toyota Engineering & Manufacturing,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,11/29/11,"$25,000.00 ","$25,900.40 ",Monetary Gift,JAPAN,Toray Industries,
215500,Harvard University,Cambridge,MA,2001,7/7/11,"$845,564.00 ",,Contract,AUSTRALIA,,
215500,Harvard University,Cambridge,MA,2006,7/7/11,"$1,292,124.00 ",,Contract,ENGLAND,,
215500,Harvard University,Cambridge,MA,1997,7/7/11,"$2,137,872.00 ",,Contract,SWITZERLAND,,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,5/6/11,"$25,000.00 ","$25,900.40 ",Monetary Gift,JAPAN,"Phiten Co., Ltd",
113100,California Institute of Technology,Pasadena,CA,2009,7/6/11,$297.00 ,,Contract,GERMANY,DSMZ DEUTSCHE SAMMLUNG VON MIKROORG,
113100,California Institute of Technology,Pasadena,CA,2009,7/6/11,$319.00 ,,Contract,ENGLAND,HIXIA LIMITED,
113100,California Institute of Technology,Pasadena,CA,2009,7/6/11,$440.00 ,,Contract,ENGLAND,MOLECULAR DEVICES LTD,
278500,New York University,New York,NY,2004,7/6/11,"$300,204.00 ",,Contract,UNITED ARAB EMIRATES,LBI MENA FZ-LLC,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,7/6/11,"$203,840.00 ",,Contract,GERMANY,Bayer Corp,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,5/1/11,"$25,000.00 ","$25,900.40 ",Monetary Gift,JAPAN,"Yamada, Chieri",
184000,University of Notre Dame,Notre Dame,IN,2011,1/21/11,"$25,000.00 ","$25,900.40 ",Monetary Gift,ENGLAND,Robert M. Conway Foundation,
184000,University of Notre Dame,Notre Dame,IN,2011,1/21/11,"$25,000.00 ","$25,900.40 ",Monetary Gift,ENGLAND,Robert M. Conway Foundation,
215500,Harvard University,Cambridge,MA,2006,7/5/11,"$2,171,967.00 ",,Contract,SPAIN,,
353500,Vanderbilt University,Nashville,TN,2003,7/5/11,"$256,350.00 ",,Contract,CANADA,"QLT, Inc.",
113100,California Institute of Technology,Pasadena,CA,2009,7/3/11,$635.00 ,,Contract,GERMANY,SIGMANN ELEKTRONIK GMBH,
207700,Johns Hopkins University,Baltimore,MD,2011,4/30/11,"$25,037.00 ","$25,938.73 ",Monetary Gift,TAIWAN,,
156900,Georgia Institute of Technology,Atlanta,GA,2006,7/2/11,"$676,733.00 ",,Contract,SWEDEN,Saab AB,
207700,Johns Hopkins University,Baltimore,MD,2011,12/31/11,"$25,486.00 ","$26,403.90 ",Monetary Gift,SPAIN,,
207700,Johns Hopkins University,Baltimore,MD,2011,1/31/11,"$25,493.00 ","$26,411.16 ",Monetary Gift,BANGLADESH,,
113100,California Institute of Technology,Pasadena,CA,2011,7/1/11,$745.00 ,,Contract,SOUTH KOREA,KOREA INSTITUTE OF SCIENCE AND TECH,
207700,Johns Hopkins University,Baltimore,MD,2011,7/31/11,"$25,891.00 ","$26,823.49 ",Monetary Gift,BANGLADESH,,
207700,Johns Hopkins University,Baltimore,MD,2011,3/31/11,"$25,892.00 ","$26,824.53 ",Monetary Gift,ITALY,,
207700,Johns Hopkins University,Baltimore,MD,2011,2/28/11,"$27,660.00 ","$28,656.20 ",Monetary Gift,BANGLADESH,,
207700,Johns Hopkins University,Baltimore,MD,2011,6/30/11,"$27,723.00 ","$28,721.47 ",Monetary Gift,ISRAEL,,
207700,Johns Hopkins University,Baltimore,MD,2011,7/31/11,"$27,800.00 ","$28,801.24 ",Monetary Gift,THE NETHERLANDS,,
181300,Indiana University - Purdue University Indianapolis,Indianapolis,IN,2011,9/6/11,"$28,500.00 ","$29,526.46 ",Monetary Gift,SWITZERLAND,Novartis Pharmaceuticals,
207700,Johns Hopkins University,Baltimore,MD,2011,10/31/11,"$28,646.00 ","$29,677.71 ",Monetary Gift,GERMANY,,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,12/29/11,"$30,000.00 ","$31,080.48 ",Monetary Gift,TAIWAN,Industrical Technology Research,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,11/15/11,"$30,000.00 ","$31,080.48 ",Monetary Gift,TAIWAN,Industrial Technology Research,
113100,California Institute of Technology,Pasadena,CA,2011,10/25/11,"$30,000.00 ","$31,080.48 ",Monetary Gift,SOUTH KOREA,POSCO,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,4/13/11,"$30,000.00 ","$31,080.48 ",Monetary Gift,JAPAN,"Miura, Tomofumi",
262700,Princeton University,Princeton,NJ,2011,6/30/11,"$32,495.00 ","$33,665.34 ",Monetary Gift,ENGLAND,Princeton Charitable Foundation Ltd,
207700,Johns Hopkins University,Baltimore,MD,2011,3/31/11,"$32,794.00 ","$33,975.11 ",Monetary Gift,UGANDA,,
207700,Johns Hopkins University,Baltimore,MD,2011,4/30/11,"$32,924.00 ","$34,109.79 ",Monetary Gift,ISRAEL,,
207700,Johns Hopkins University,Baltimore,MD,2011,10/31/11,"$32,981.00 ","$34,168.84 ",Monetary Gift,TAIWAN,,
207700,Johns Hopkins University,Baltimore,MD,2011,1/31/11,"$34,265.00 ","$35,499.09 ",Monetary Gift,CANADA,,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,$62.00 ,,Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,"$2,109.00 ",,Contract,FRANCE,CENTRE NATIONAL D'ETUDES SPATIALES,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,"$14,327.00 ",,Contract,FRANCE,AREVA,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,"$3,373.00 ",,Contract,JAPAN,TAMAGAWA UNIVERSITY,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,"$4,174.00 ",,Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY CORP,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,"$15,145.00 ",,Contract,SAUDI ARABIA,KING ABDULLAH UNIVERSITY FOR SCIENC,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,"$141,363.00 ",,Contract,SAUDI ARABIA,KING ABDULLAH UNIVERSITY FOR SCIENC,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,"$38,970.00 ",,Contract,SAUDI ARABIA,KING FAHD UNIVERSITY OF PETROLEUM &,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,$82.00 ,,Contract,CANADA,UNIVERSITY OF CALGARY,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,"$10,704.00 ",,Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY CORP,
113100,California Institute of Technology,Pasadena,CA,2009,7/1/11,"$10,542.00 ",,Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY CORP,
156900,Georgia Institute of Technology,Atlanta,GA,2006,7/1/11,"$636,400.00 ",,Contract,GERMANY,AIXTRON Inc,
215500,Harvard University,Cambridge,MA,2006,7/1/11,"$274,890.00 ",,Contract,TAIWAN,,
215500,Harvard University,Cambridge,MA,2006,7/1/11,"$438,168.00 ",,Contract,THE NETHERLANDS,,
215500,Harvard University,Cambridge,MA,2006,7/1/11,"$596,869.00 ",,Contract,CANADA,,
215500,Harvard University,Cambridge,MA,2006,7/1/11,"$798,175.00 ",,Contract,HONG KONG,,
215500,Harvard University,Cambridge,MA,1997,7/1/11,"$2,095,065.00 ",,Contract,FRANCE,,
221900,Tufts University,Medford,MA,1996,7/1/11,"$9,640,000.00 ",,Contract,SAUDI ARABIA,Saudi Arabian Cultural Mission,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,2004,7/1/11,"$500,000.00 ",,Contract,ENGLAND,Burroughs Wellcome Fund,
232500,University of Michigan - Ann Arbor,Ann Arbor,MI,1995,7/1/11,"$141,909.00 ",,Contract,JAPAN,Toyota Engineering & Manufacturing,
207700,Johns Hopkins University,Baltimore,MD,2011,3/31/11,"$34,680.00 ","$35,929.04 ",Monetary Gift,KAZAKHSTAN,,
207700,Johns Hopkins University,Baltimore,MD,2011,8/31/11,"$34,949.00 ","$36,207.72 ",Monetary Gift,ISRAEL,,
207700,Johns Hopkins University,Baltimore,MD,2011,6/30/11,"$35,185.00 ","$36,452.22 ",Monetary Gift,UGANDA,,
207700,Johns Hopkins University,Baltimore,MD,2011,3/31/11,"$36,766.00 ","$38,090.16 ",Monetary Gift,GERMANY,,
207700,Johns Hopkins University,Baltimore,MD,2011,4/30/11,"$37,489.00 ","$38,839.20 ",Monetary Gift,PERU,,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,9/27/11,"$37,500.00 ","$38,850.60 ",Monetary Gift,ENGLAND,Schutz Engel,
184000,University of Notre Dame,Notre Dame,IN,2011,12/9/11,"$40,635.00 ","$42,098.51 ",Monetary Gift,BRAZIL,Mr. Christopher Lund,
207700,Johns Hopkins University,Baltimore,MD,2011,5/31/11,"$42,694.00 ","$44,231.67 ",Monetary Gift,JAPAN,,
270700,Columbia University in the City of New York,New York,NY,2011,6/14/11,"$43,783.00 ","$45,359.89 ",Monetary Gift,INDIA,Centers for International Projects,
207700,Johns Hopkins University,Baltimore,MD,2011,10/31/11,"$44,251.00 ","$45,844.74 ",Monetary Gift,ISRAEL,,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,4/30/11,"$45,000.00 ","$46,620.72 ",Monetary Gift,JAPAN,"Tani, Kosuke",
207700,Johns Hopkins University,Baltimore,MD,2011,2/28/11,"$45,047.00 ","$46,669.41 ",Monetary Gift,UGANDA,,
207700,Johns Hopkins University,Baltimore,MD,2011,6/30/11,"$45,613.00 ","$47,255.80 ",Monetary Gift,PERU,,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,2/28/11,"$45,763.00 ","$47,411.20 ",Monetary Gift,JAPAN,"Iida, Keisuke",
207700,Johns Hopkins University,Baltimore,MD,2011,4/30/11,"$45,856.00 ","$47,507.55 ",Monetary Gift,BANGLADESH,,
282300,Saint John's University,Jamaica,NY,2011,1/26/11,"$45,900.00 ","$47,553.13 ",Monetary Gift,SWITZERLAND,Zurich American Insurance Company,
207700,Johns Hopkins University,Baltimore,MD,2011,11/30/11,"$46,215.00 ","$47,879.48 ",Monetary Gift,FRANCE,,
207700,Johns Hopkins University,Baltimore,MD,2011,6/30/11,"$46,248.00 ","$47,913.67 ",Monetary Gift,SPAIN,,
207700,Johns Hopkins University,Baltimore,MD,2011,2/28/11,"$47,018.00 ","$48,711.40 ",Monetary Gift,ITALY,,
340200,Bryant University,Smithfield,RI,2011,1/24/11,"$47,185.00 ","$48,884.42 ",Monetary Gift,CHINA,Office of Chinese Language Council,
131500,"University of California, Los Angeles",Los Angeles,CA,2011,7/27/11,"$47,818.00 ","$49,540.21 ",Monetary Gift,JAPAN,Canon Inc,
207700,Johns Hopkins University,Baltimore,MD,2011,4/30/11,"$48,005.00 ","$49,733.95 ",Monetary Gift,AUSTRALIA,,
207700,Johns Hopkins University,Baltimore,MD,2011,9/30/11,"$48,571.00 ","$50,320.33 ",Monetary Gift,BANGLADESH,,
207700,Johns Hopkins University,Baltimore,MD,2011,7/31/11,"$49,100.00 ","$50,868.39 ",Monetary Gift,SAUDI ARABIA,,
207700,Johns Hopkins University,Baltimore,MD,2011,8/31/11,"$49,737.00 ","$51,528.33 ",Monetary Gift,SINGAPORE,,
270700,Columbia University in the City of New York,New York,NY,2011,12/20/11,"$49,982.00 ","$51,782.15 ",Monetary Gift,CANADA,La Fondation Sackler/The Sackler Fo,
368200,Bennington College,Bennington,VT,2011,12/21/11,"$50,000.00 ","$51,800.80 ",Monetary Gift,CANADA,Bumper Foundation,
270700,Columbia University in the City of New York,New York,NY,2011,12/16/11,"$50,000.00 ","$51,800.80 ",Monetary Gift,SWITZERLAND,Jorge Paulo Lemann,
207700,Johns Hopkins University,Baltimore,MD,2011,11/30/11,"$50,000.00 ","$51,800.80 ",Monetary Gift,SWEDEN,,
199900,University of Louisville,Louisville,KY,2011,11/30/11,"$50,000.00 ","$51,800.80 ",Monetary Gift,ENGLAND,British American Tobacco Investment,
199900,University of Louisville,Louisville,KY,2011,11/17/11,"$50,000.00 ","$51,800.80 ",Monetary Gift,ENGLAND,British American Tobacco Investment,
207700,Johns Hopkins University,Baltimore,MD,2011,10/31/11,"$50,000.00 ","$51,800.80 ",Monetary Gift,KAZAKHSTAN,,
207700,Johns Hopkins University,Baltimore,MD,2011,7/31/11,"$50,000.00 ","$51,800.80 ",Monetary Gift,SWEDEN,,
270700,Columbia University in the City of New York,New York,NY,2011,5/25/11,"$50,000.00 ","$51,800.80 ",Monetary Gift,SINGAPORE,Legend Marker Limited,
270700,Columbia University in the City of New York,New York,NY,2011,5/17/11,"$50,000.00 ","$51,800.80 ",Monetary Gift,BRAZIL,Mr. Jorge Paulo Lemann,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$25,538.00 ",,Contract,JAPAN,TOYOTA MOTOR CORPORATION,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$338,011.00 ",,Contract,JAPAN,JAPAN SCIENCE AND TECHNOLOGY GROUP,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$14,829.00 ",,Contract,JAPAN,OSAKA UNIVERSITY,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$53,308.00 ",,Contract,JAPAN,TAMAGAWA UNIVERSITY,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$2,060.00 ",,Contract,CANADA,DORIC LENSES,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$434,305.00 ",,Contract,ENGLAND,UNIVERSITY OF GLASGOW,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$27,334.00 ",,Contract,CANADA,UNIVERSITY OF CALGARY,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$2,060.00 ",,Contract,CANADA,DORIC LENSES,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$6,480.00 ",,Contract,CANADA,LUMERICAL SOLUTIONS INCORPORATED,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$6,480.00 ",,Contract,CANADA,LUMERICAL SOLUTIONS INCORPORATED,
113100,California Institute of Technology,Pasadena,CA,2009,6/30/11,"$88,843.00 ",,Contract,FRANCE,AREVA,
113100,California Institute of Technology,Pasadena,CA,2002,6/30/11,"$10,125.00 ",,Contract,FRANCE,CENTRE NATIONAL D'ETUDES SPATIALES,
113100,California Institute of Technology,Pasadena,CA,1986,6/30/11,"$69,812.00 ",,Contract,FRANCE,HUMAN FRONTIER SCIENCE PROGRAM,
